おかめ,39.64174316,141.9507368
シートピアなあど,39.63898964,141.970057
はなまる亭,39.63324871,141.9410518
ぴかいち亭,39.64110591,141.9526068
臼木山,39.64704851,141.9740534
岩手県立水産科学館,39.648344,141.97619
浄土ヶ浜(海岸),39.65215072,141.979118
浄土ヶ浜レストハウス,39.65230967,141.9777111
味のめん匠,39.63202591,141.9418031
